url,lastmod,title_hint,sitemap,candidate,candidate_reason
https://cafef.vn/giai-cuu-nhieu-o-to-xe-may-mac-ket-sau-lu-du-tai-ky-son-20221005203345733.chn,2022-10-05T20:33:57+07:00,"<![CDATA[""Giải cứu"" nhiều ô tô, xe máy mắc kẹt sau lũ dữ tại Kỳ Sơn]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/ve-vinh-long-ben-tre-de-mot-lan-trai-nghiem-di-cau-khi-mac-ao-ba-ba-xuong-ao-tat-ca-dung-chat-miet-vuon-20221005140820895.chn,2022-10-05T21:33:06+07:00,"<![CDATA[Về Vĩnh Long, Bến Tre để một lần trải nghiệm đi cầu khỉ, mặc áo bà ba xuống ao tát cá đúng chất miệt vườn]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/2-me-con-nguoi-nhat-len-song-truyen-hinh-boi-loi-song-kem-ve-sinh-20221005200252012.chn,2022-10-05T20:06:52+07:00,<![CDATA[2 mẹ con người Nhật lên sóng truyền hình bởi lối sống kém vệ sinh]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/lan-dau-tien-sau-14-nam-my-an-lien-o-thai-lan-tang-gia-20221005184658585.chn,2022-10-05T19:23:22+07:00,"<![CDATA[Lần đầu tiên sau 14 năm, mỳ ăn liền ở Thái Lan tăng giá]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/noi-lo-tai-credit-suisse-bong-ma-lehman-brothers-co-tro-lai-202210051623252.chn,2022-10-05T19:59:35+07:00,<![CDATA[Nỗi lo tại Credit Suisse: 'Bóng ma Lehman Brothers' có trở lại?]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/phu-tho-thu-hoi-du-an-quan-the-du-lich-nghi-duong-sinh-thai-do-flc-lam-chu-dau-tu-20221005200353149.chn,2022-10-05T20:04:04+07:00,<![CDATA[Phối cảnh quần thể du lịch nghỉ dưỡng sinh thái FLC Phú Thọ - Ảnh: FLC]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/3-quan-cafe-co-khung-cua-so-an-tien-bac-nhat-tphcm-20221005161016524.chn,2022-10-05T18:11:08+07:00,<![CDATA[3 quán cafe có khung cửa sổ “ăn tiền” bậc nhất TP.HCM]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/moi-cua-hang-long-chau-kiem-11-ty-dong-thang-fpt-retail-muon-co-3000-cua-hang-trong-4-nam-toi-20221005170223295.chn,2022-10-07T13:38:50+07:00,"<![CDATA[Mỗi cửa hàng Long Châu kiếm 1,1 tỷ đồng/tháng, FPT Retail muốn có 3.000 cửa hàng trong 5 năm tới]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/hoc-sinh-canada-khong-can-thi-dai-hoc-vay-cach-ho-duoc-nhan-vao-truong-dai-hoc-ra-sao-20221005161412328.chn,2022-10-05T18:10:08+07:00,"<![CDATA[Học sinh Canada không cần thi đại học, vậy cách họ được nhận vào trường đại học ra sao?]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/ban-cung-thu-choi-moi-cua-dan-van-phong-20221005175431593.chn,2022-10-05T18:06:48+07:00,<![CDATA[Bắn cung – thú chơi mới của dân văn phòng]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/vivo-ra-mat-bo-doi-smartphone-v25-voi-nhieu-nang-cap-gia-tu-85-trieu-dong-20221005192227635.chn,2022-10-05T19:22:39+07:00,"<![CDATA[Vivo ra mắt bộ đôi smartphone V25 với nhiều nâng cấp, giá từ 8,5 triệu đồng]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/di-ngay-keo-lo-mua-thac-do-cung-trai-nghiem-san-lua-chin-vang-o-cao-bang-voi-chi-phi-chua-toi-3-trieu-dong-20221005163429722.chn,2022-10-05T18:09:17+07:00,<![CDATA[Đi ngay kẻo lỡ mùa thác đổ cùng trải nghiệm 'săn' lúa chín vàng ở Cao Bằng với chi phí chưa tới 3 triệu đồng]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/elon-musk-khong-con-la-con-cung-cua-pho-wall-20221005084724889.chn,2022-10-05T14:37:38+07:00,<![CDATA[Elon Musk không còn là 'con cưng' của Phố Wall]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/bi-an-cung-dien-bang-vang-o-tay-ban-nha-bien-thanh-mau-tim-20221005162903243.chn,2022-10-05T18:08:40+07:00,<![CDATA[Bí ẩn cung điện bằng vàng ở Tây Ban Nha biến thành màu tím]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/thu-giu-hon-200000-lit-dau-tam-nhap-tai-xuat-nhung-tuon-vao-noi-dia-tieu-thu-20221005165544885.chn,2022-10-05T18:20:48+07:00,"<![CDATA[Tàu của lực lượng hải quan áp sát, bắt quả tang việc sang mạn trái phép xăng dầu khối lượng lớn trên vùng biển Hải Phòng - Ảnh: T.B.]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/ly-do-con-trai-ba-nguyen-phuong-hang-xin-giam-hinh-phat-cho-me-2022100518373485.chn,2022-10-05T18:38:52+07:00,<![CDATA[Lý do con trai bà Nguyễn Phương Hằng xin giảm hình phạt cho mẹ?]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/tp-hcm-nhieu-cay-xang-vang-khach-vi-khong-co-xang-ban-20221005170041169.chn,2022-10-05T18:20:22+07:00,<![CDATA[TP HCM: Nhiều cây xăng vắng khách vì không có xăng bán]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/ty-phu-pham-nhat-vuong-lay-lai-khoi-tai-san-gan-10000-ty-chi-sau-2-ngay-co-phieu-bat-dong-san-dong-loat-khoi-sac-20221005181623542.chn,2022-10-05T18:18:10+07:00,"<![CDATA[Tỷ phú Phạm Nhật Vượng lấy lại khối tài sản gần 10.000 tỷ chỉ sau 2 ngày, cổ phiếu bất động sản đồng loạt khởi sắc]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/chong-tho-110-tuoi-vo-tho-96-tuoi-bi-quyet-o-4-kieu-an-uong-rat-dac-biet-2022100514040957.chn,2022-10-06T00:08:44+07:00,"<![CDATA[Chồng thọ 110 tuổi, vợ thọ 96 tuổi: Bí quyết ở 4 kiểu ăn uống rất đặc biệt]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/nhung-dia-diem-o-ha-noi-giup-dan-van-phong-co-buoi-gap-go-suon-se-du-la-doi-tac-hay-dong-nghiep-202210051619408.chn,2022-10-05T18:07:18+07:00,<![CDATA[Những địa điểm ở Hà Nội giúp dân văn phòng có buổi gặp gỡ suôn sẻ dù là đối tác hay đồng nghiệp]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/thi-phan-moi-gioi-hose-quy-3-vps-giu-vung-vi-tri-dau-bang-bo-doi-mbs-va-fpts-tang-toc-20221005180312287.chn,2022-10-05T18:04:07+07:00,"<![CDATA[Thị phần môi giới HoSE quý 3: VPS giữ vững vị trí đầu bảng, bộ đôi MBS và FPTS tăng tốc]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/vi-sao-can-tho-loay-hoay-tim-thu-hang-canh-tranh-suot-10-nam-20221005164629779.chn,2022-10-05T17:16:03+07:00,<![CDATA[Vì sao Cần Thơ 'loay hoay' tìm thứ hạng cạnh tranh suốt 10 năm?]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/xa-thuan-nong-xay-dung-tieu-chi-thong-minh-20221005160614283.chn,2022-10-05T16:34:49+07:00,<![CDATA[Xã thuần nông xây dựng tiêu chí 'thông minh']]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/brand-finance-agribank-lot-top-10-thuong-hieu-gia-tri-nhat-viet-nam-2022-2022100517422133.chn,2022-10-05T17:43:02+07:00,<![CDATA[Brand Finance: Agribank lọt top 10 thương hiệu giá trị nhất Việt Nam 2022]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/mavin-sam-la-chan-bao-ve-cho-toan-bo-can-bo-quan-ly-20221005170827634.chn,2022-10-05T17:13:19+07:00,<![CDATA[Mavin sắm 'lá chắn bảo vệ' cho toàn bộ cán bộ quản lý]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/chiem-nguong-dien-mao-song-dong-cua-do-thi-sinh-thai-1000ha-phia-dong-tphcm-20221005170234002.chn,2022-10-05T17:04:04+07:00,<![CDATA[Chiêm ngưỡng diện mạo sống động của đô thị sinh thái 1.000ha phía Đông TP.HCM]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/ielts-langgo-dong-hanh-cung-the-he-tre-kien-tao-mot-tuong-lai-tot-dep-hon-20221005163724168.chn,2022-10-05T16:39:18+07:00,<![CDATA[IELTS LangGo đồng hành cùng thế hệ trẻ kiến tạo một tương lai tốt đẹp hơn]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/ngan-hang-ram-ro-phat-hanh-chung-chi-tien-gui-lai-suat-cao-co-gi-khac-so-voi-gui-tiet-kiem-thong-thuong-20221005172436538.chn,2022-10-05T17:24:47+07:00,"<![CDATA[Ngân hàng rầm rộ phát hành chứng chỉ tiền gửi lãi suất cao, có gì khác so với gửi tiết kiệm thông thường?]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/chung-khoan-viet-nam-hoi-phuc-sau-chuoi-ngay-am-dam-tang-manh-nhat-trong-gan-5-thang-2022100517165939.chn,2022-10-05T17:18:49+07:00,"<![CDATA[Chứng khoán Việt Nam hồi phục sau chuỗi ngày ảm đạm, tăng mạnh nhất trong gần 5 tháng]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/binh-duong-dung-thu-2-ca-nuoc-ve-thu-hut-fdi-20221005161757777.chn,2022-10-05T16:37:37+07:00,<![CDATA[Bình Dương đứng thứ 2 cả nước về thu hút FDI]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/co-phieu-ngan-hang-tran-ngap-trong-sac-xanh-eib-tang-tran-khoi-ngoai-gom-manh-ctg-20221005171016497.chn,2022-10-05T17:13:51+07:00,"<![CDATA[Cổ phiếu ngân hàng tràn ngập trong sắc xanh: EIB tăng trần, khối ngoại gom mạnh CTG]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/laptop-giam-gia-manh-chi-con-tu-3-trieu-dong-co-nen-mua-20221005115605414.chn,2022-10-05T16:29:54+07:00,"<![CDATA[Laptop giảm giá mạnh chỉ còn từ 3 triệu đồng, có nên mua?]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/voi-gia-ban-re-va-cong-nghe-cao-lieu-vinfast-co-the-soan-ngoi-vuong-cua-tesla-2022100516354867.chn,2022-10-05T16:39:23+07:00,"<![CDATA[Với giá bán rẻ và công nghệ cao, liệu VinFast có thể soán 'ngôi vương' của Tesla?]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/hang-dong-bi-an-o-mexico-chua-day-nhung-vien-pha-le-trang-20221005144427348.chn,2022-10-05T15:52:25+07:00,<![CDATA[Hang động bí ẩn ở Mexico chứa đầy những viên pha lê trắng]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/lua-dao-gan-2-ty-dong-nho-no-lam-duoc-giay-to-nha-dat-20221005162712574.chn,2022-10-05T16:27:23+07:00,<![CDATA[Trần Bá Trung (SN 1985) bị bắt về tội danh 'Lừa đảo chiếm đoạt tài sản'.]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/shopee-lo-gan-8000-dong-moi-don-hang-20221005143016407.chn,2022-10-05T15:43:46+07:00,<![CDATA[Shopee lỗ gần 8.000 đồng mỗi đơn hàng]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/kinh-te-tp-ho-chi-minh-tang-truong-vuot-ke-hoach-20221005142352734.chn,2022-10-05T15:39:16+07:00,<![CDATA[Kinh tế TP Hồ Chí Minh tăng trưởng vượt kế hoạch]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/o-tro-voi-ban-than-nhung-xung-dot-tai-chinh-giai-quyet-ra-sao-20221005142630515.chn,2022-10-05T15:52:56+07:00,<![CDATA[Ở trọ với bạn thân nhưng xung đột tài chính: Giải quyết ra sao?]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/co-gi-o-mau-xe-hybrid-binh-dan-dau-tien-duoc-lap-rap-tai-viet-nam-20221005145327641.chn,2022-10-05T15:58:44+07:00,<![CDATA[Có gì ở mẫu xe hybrid bình dân đầu tiên được lắp ráp tại Việt Nam?]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/uob-research-nang-du-bao-tang-truong-nam-2022-cua-viet-nam-len-82-20221005160712008.chn,2022-10-05T16:10:15+07:00,"<![CDATA[UOB Research nâng dự báo tăng trưởng năm 2022 của Việt Nam lên 8,2%]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/hang-seng-tang-6-chung-khoan-chau-a-khoi-sac-sau-tin-hieu-tu-nua-vong-trai-dat-20221005160313015.chn,2022-10-05T16:03:25+07:00,"<![CDATA[Hang Seng tăng 6%, chứng khoán châu Á khởi sắc sau “tín hiệu” từ nửa vòng trái đất]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/co-phieu-troi-ve-day-23-thang-hoa-phat-hpg-roi-khoi-top-10-doanh-nghiep-von-hoa-lon-nhat-san-chung-khoan-20221005155851256.chn,2022-10-05T15:59:02+07:00,"<![CDATA[Cổ phiếu “trôi” về đáy 23 tháng, Hòa Phát (HPG) rời khỏi top 10 doanh nghiệp vốn hóa lớn nhất sàn chứng khoán]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/vn-index-bat-tang-26-diem-khoi-ngoai-mua-rong-gan-200-ty-dong-20221005155527916.chn,2022-10-05T15:55:39+07:00,"<![CDATA[VN-Index bật tăng 26 điểm, khối ngoại mua ròng gần 200 tỷ đồng]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/khach-tay-duc-ket-muon-kieu-du-lich-tiet-kiem-o-viet-nam-di-phuot-mac-vong-la-re-nhat-20221005144457616.chn,2022-10-05T15:51:35+07:00,"<![CDATA[Khách Tây đúc kết muôn kiểu du lịch tiết kiệm ở Việt Nam: Đi phượt, mắc võng là rẻ nhất!]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/hai-phong-thu-hut-cac-nha-dau-tu-han-quoc-the-nao-trong-9-thang-dau-nam-2022-20221005154740386.chn,2022-10-05T15:51:26+07:00,<![CDATA[Hải Phòng thu hút các nhà đầu tư Hàn Quốc thế nào trong 9 tháng đầu năm 2022?]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/neu-lam-khong-duoc-thi-mot-la-dieu-von-hai-la-dieu-nguoi-20221005141615021.chn,2022-10-05T15:32:57+07:00,"<![CDATA['Nếu làm không được thì một là điều vốn, hai là điều người']]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/opec-xem-xet-giam-san-luong-mui-ten-trung-nhieu-dich-20221005145930479.chn,2022-10-05T14:59:41+07:00,<![CDATA[OPEC+ xem xét giảm sản lượng: Mũi tên trúng nhiều đích?]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/co-ban-mua-nha-cu-roi-chi-250-trieu-lam-moi-thanh-qua-xinh-xan-20221005150121624.chn,2022-10-05T15:35:33+07:00,"<![CDATA[Cô bạn mua nhà cũ rồi chi 250 triệu “làm mới"", thành quả xinh xắn]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/tphcm-chi-them-6800-ty-dong-cho-can-bo-cong-chuc-vien-chuc-nam-2021-20221005141808506.chn,2022-10-05T14:36:04+07:00,<![CDATA[Ảnh minh hoạ]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/thoi-ky-hoang-kim-cua-cac-ky-lan-sap-het-cac-startup-doi-mat-voi-viec-can-kiet-nguon-von-20221005145338015.chn,2022-10-05T15:30:18+07:00,"<![CDATA[Thời kỳ hoàng kim của các ''kỳ lân'' sắp hết, các startup đối mặt với việc cạn kiệt nguồn vốn]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/bamboo-airways-chi-nhanh-tphcm-chuyen-van-phong-ve-toa-nha-cua-nova-2022100515300343.chn,2022-10-05T15:35:05+07:00,<![CDATA[Bamboo Airways chi nhánh TP.HCM chuyển văn phòng về tòa nhà của Nova]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/bao-quoc-te-vinhomes-dang-viet-nen-ky-tich-dubai-tai-viet-nam-20221005152045726.chn,2022-10-05T15:22:13+07:00,<![CDATA[Báo quốc tế: 'Vinhomes đang viết nên kỳ tích Dubai tại Việt Nam']]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/thi-phan-moi-gioi-hnx-quy-3-vps-cung-co-vi-tri-so-1-hsc-va-shs-bat-ngo-bi-loai-khoi-top-10-20221005152910454.chn,2022-10-05T15:29:22+07:00,"<![CDATA[Thị phần môi giới HNX quý 3: VPS củng cố vị trí số 1, HSC và SHS bất ngờ bị loại khỏi top 10]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,True,title_keyword
https://cafef.vn/tkv-keu-bi-thiet-vi-phai-ban-than-thap-hon-gia-thanh-20221005152557359.chn,2022-10-05T15:26:08+07:00,<![CDATA[TKV ‘kêu’ bị thiệt vì phải bán than thấp hơn giá thành]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/ts-can-van-luc-bat-dong-san-dung-truoc-kich-ban-trong-nguy-co-co-20221005151305774.chn,2022-10-05T15:13:16+07:00,"<![CDATA[TS. Cấn Văn Lực: ""Bất động sản đứng trước kịch bản trong nguy có cơ”]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/ke-ho-giup-rau-ban-doi-lot-vietgap-vao-sieu-thi-20221005142011644.chn,2022-10-05T14:38:18+07:00,<![CDATA[Kẽ hở giúp rau bẩn “đội lốt” VietGAP vào siêu thị?]]>,https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/hoang-thuy-linh-nu-hoang-nhac-dan-gian-vua-gay-an-tuong-voi-mv-dam-chat-thep-kieng-3-chan-20221005150403284.chn,2022-10-05T15:04:14+07:00,"<![CDATA[Hoàng Thuỳ Linh: “Nữ hoàng nhạc dân gian”, vừa gây ấn tượng với MV đậm chất thép “Kiềng 3 chân""]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/da-heo-quay-gion-ban-nua-trieu-ky-khach-xep-hang-dong-nghet-vi-me-dao-cong-cua-chu-quan-2022100511314577.chn,2022-10-05T13:45:49+07:00,"<![CDATA[Da heo quay giòn bán nửa triệu/ký, khách xếp hàng đông nghẹt vì mê “đao công” của chủ quán]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
https://cafef.vn/treo-len-ngon-cay-thu-hoach-vang-den-nong-dan-bo-tui-hang-tram-trieu-dong-20221005143639365.chn,2022-10-05T14:42:37+07:00,"<![CDATA[Trèo lên ngọn cây thu hoạch 'vàng đen', nông dân bỏ túi hàng trăm triệu đồng]]>",https://cafef.vn/sitemaps/sitemaps-2022-10-1-5.xml,False,
